group,subj,date,age,year,month,time,sample_number,stdsg_CP,neo_sg,sex,Cr,SG,month.name,mum,bday,weaning,mid,neo_value,neo_CV,neo_plate_number,neo_dilution,neo_date_assayed,neo_note,SG_corr_fac,Cr.plate.number,Cr.date,cp_dilution,cp_run,cp_assay_date,pg.ml_ucp,cp_batch,stdcr_CP,cp_note,cr_resid
tws,blas,2015-12-30,3.865845311430527,2015,12,2022-03-05T19:52:00Z,333,20581.24864,1679.5698025551683,M,1.58,42,dec,blaz,2012-02-02,1.817932923,2015-12-15,65.832,3.7,13,40,2018-05-08,,0.637824235385211,6,2016-11-02,20,2,11/9/16,32267.9,2,13895.75255,,0.5135509889093731
tws,tesl,2015-12-30,2.784394250513347,2015,12,2022-03-05T18:20:00Z,334,10214.4295,973.3291827128799,F,1.14,38,dec,twin,2013-03-03,1.49486653,2015-12-15,34.517,3.3,13,40,2018-05-08,,0.7049636285836542,6,2016-11-02,20,2,11/9/16,14489.3,2,8647.906982,,0.17859129189866016
gn,mole,2015-12-30,2.6639288158795345,2015,12,2022-03-05T23:02:00Z,335,1771.660779,239.71348238482386,F,0.24,12,dec,merl,2013-04-16,1.467488022,2015-12-15,5.369,11.4,6,20,2018-01-26,,2.2323848238482387,6,2016-11-02,5,8,11/23/16,793.618,11,2249.928537,,-0.07132568310053125
gn,ropa,2015-12-30,5.984941820670773,2015,12,2022-03-06T00:00:00Z,336,7978.454065,268.29438637243516,M,0.54,21,dec,robe,2009-12-20,3.529089665,2015-12-15,5.258,3.4,2,40,2018-01-16,,1.275648470770422,6,2016-11-02,5,8,11/23/16,6254.43,11,7880.657132,,0.010055678114217478
gn,stel,2015-12-30,2.6064339493497606,2015,12,2022-03-06T00:32:00Z,337,3831.72743,214.2623541887593,F,0.48,23,dec,sput,2013-05-07,2.223134839,2015-12-15,9.198,18,6,20,2018-01-26,,1.1647225167903854,6,2016-11-02,10,4,11/18/16,3289.82,6,4663.364428,,-0.09944795543308231
gn,spad,2015-12-31,5.905544147843942,2015,12,2022-03-05T18:30:00Z,338,2613.411837,NA,F,0.07,5,dec,spik,2010-01-18,2.258726899,2015-12-15,NA,NA,NA,NA,NA,NA,5.357723577235772,11,2016-11-04,2,9,11/24/16,487.784,13,4741.305803,,-0.07598132529675959
gn,pira,2015-12-31,4.8815879534565365,2015,12,2022-03-05T16:30:00Z,339,9910.330126,406.2345076784101,M,0.58,18,dec,pinc,2011-01-27,1.35797399,2015-12-15,6.824,8.1,4,40,2018-01-25,,1.488256549232159,6,2016-11-02,5,8,11/23/16,6659.02,11,7811.793998,,0.12368268719613716
gn,stre,2015-12-31,6.781656399726215,2015,12,2022-03-05T16:52:00Z,340,2211.706562,618.5874564459931,F,0.76,14,dec,sput,2009-03-04,3.06091718,2015-12-15,8.082,4.9,4,40,2018-01-25,,1.913472706155633,6,2016-11-02,5,8,11/23/16,1155.86,11,1034.808766,,0.4006789423258408
gn,renl,2015-12-31,2.6338124572210813,2015,12,2022-03-05T16:51:00Z,341,9463.481098,465.6457091237579,M,0.62,18,dec,robe,2013-04-27,1.834360027,2015-12-15,7.822,3,4,40,2018-01-25,,1.488256549232159,6,2016-11-02,5,8,11/23/16,6358.77,11,6978.303977,,0.16368268719613718
gn,stel,2015-12-31,2.6064339493497606,2015,12,2022-03-05T17:10:00Z,342,1713.295822,311.7004516711834,F,0.54,18,dec,sput,2013-05-07,2.223134839,2015-12-15,5.236,3.6,4,40,2018-01-25,,1.488256549232159,6,2016-11-02,5,8,11/23/16,1151.21,11,1450.538466,,0.08368268719613724
gn,dext,2015-12-31,2.726899383983573,2015,12,2022-03-05T18:29:00Z,343,10624.45961,196.09268292682927,M,0.42,20,dec,dj,2013-03-24,1.80698152,2015-12-15,3.66,7.2,4,40,2018-01-25,,1.339430894308943,6,2016-11-02,5,8,11/23/16,7932.07,11,12850.07623,,-0.08531819335993866
twn,petr,2015-12-31,5.700205338809035,2015,12,2022-03-05T19:35:00Z,344,15108.20127,324.8518127883982,F,1.28,37,dec,park,2010-04-03,2.565366188,2015-12-15,11.217,8.2,13,40,2018-05-08,,0.7240166996264558,6,2016-11-02,20,2,11/9/16,20867.2,2,11092.32703,,0.34464188723297207
twn,ruki,2015-12-31,4.813141683778234,2015,12,2022-03-05T16:45:00Z,345,2845.425761,NA,M,1.04,35,dec,rave,2011-02-21,2.770704997,2015-12-15,NA,NA,NA,NA,NA,NA,0.7653890824622532,7,2016-11-03,10,4,11/18/16,3717.62,6,2432.204642,,0.15649170140598354
tws,fris,2015-12-31,6.798083504449007,2015,12,2022-03-05T18:08:00Z,346,20210.95475,585.8247753530167,M,1.46,38,dec,flet,2009-02-26,1.418206708,2015-12-15,20.775,8.6,13,40,2018-05-08,,0.7049636285836542,7,2016-11-03,20,2,11/9/16,28669.5,2,13360.90018,,0.4985912918986602
twn,onyx,2015-12-31,2.841889117043121,2015,12,2022-03-06T00:10:00Z,347,14839.07651,844.2241579558652,M,0.7,28,dec,opal,2013-02-10,1.631759069,2015-12-15,22.06,2.7,13,40,2018-05-08,,0.9567363530778165,7,2016-11-03,10,4,11/18/16,15510.1,6,15075.96131,,-0.004673402192401669
twn,keny,2015-12-31,5.8507871321013,2015,12,2022-03-05T23:01:00Z,348,5667.018262,765.3240243902438,M,1.3,40,dec,kayl,2010-02-07,2.453114305,2015-12-15,28.569,5,13,40,2018-05-08,,0.6697154471544715,7,2016-11-03,20,2,11/9/16,8461.83,2,4428.833976,,0.28623872473442463
gn,ting,2015-12-31,4.906228610540725,2015,12,2022-03-05T16:52:00Z,349,5558.816802,245.11585365853662,M,0.24,12,dec,tang,2011-01-18,2.704996578,2015-12-15,2.745,2.6,4,40,2018-01-25,,2.2323848238482387,7,2016-11-03,5,8,11/23/16,2490.08,11,7059.444282,,-0.07132568310053125
gn,spad,2016-01-04,5.990417522245037,2016,1,2022-03-05T17:48:00Z,350,12534.49734,268.95772357723575,F,0.56,26,jan,spik,2010-01-18,2.258726899,2016-01-15,6.526,15,2,40,2018-01-16,,1.0303314571607254,7,2016-11-03,10,4,11/18/16,12165.5,6,14781.2238,,-0.09433184699306181
gn,spor,2016-01-04,2.3545516769336072,2016,1,2022-03-05T17:20:00Z,351,10002.06626,245.14020694752406,F,0.22,11,jan,spik,2013-09-07,2.168377823,2016-01-15,5.033,3.4,6,20,2018-01-26,,2.435328898743533,7,2016-11-03,5,8,11/23/16,4107.07,11,12702.16882,,-0.06745368406152331
tws,sevi,2016-01-04,2.7707049965776864,2016,1,2022-03-05T19:37:00Z,352,20802.44273,NA,F,1,57,jan,sava,2013-04-08,1.735797399,2016-01-15,NA,NA,NA,NA,NA,NA,0.46997575238910283,7,2016-11-03,20,2,11/9/16,44262.8,2,30116.69701,,-0.47229053084202277
gn,mayh,2016-01-04,5.839835728952772,2016,1,2022-03-05T16:32:00Z,353,15686.17088,353.7628339140534,F,0.5,28,jan,mixu,2010-03-14,2.214921287,2016-01-15,9.244,4.7,2,40,2018-01-16,,0.9567363530778165,7,2016-11-03,10,4,11/18/16,16395.5,6,22311.20967,,-0.2046734021924016
twn,safi,2016-01-04,2.8856947296372346,2016,1,2022-03-05T17:33:00Z,354,10086.00105,419.11224757408866,F,0.6,31,jan,saph,2013-02-25,1.741273101,2016-01-15,12.125,9.2,19,40,2018-05-16,,0.8641489640702859,7,2016-11-03,10,4,11/18/16,11671.6,6,13235.72092,,-0.18081417623044116
tws,dame,2016-01-04,4.0219028062970565,2016,1,2022-03-05T18:53:00Z,355,9590.485935,298.96097560975613,F,1.02,50,jan,dixi,2012-01-07,1.869952088,2016-01-15,11.16,9.4,19,50,2018-05-16,,0.5357723577235772,7,2016-11-03,20,2,11/9/16,17900.3,2,11940.6672,,-0.26055164099899286
gn,dext,2016-01-04,2.811772758384668,2016,1,2022-03-05T16:42:00Z,356,12103.2315,222.0776422764228,M,0.22,12,jan,dj,2013-03-24,1.80698152,2016-01-15,2.487,7.4,4,40,2018-01-25,,2.2323848238482387,7,2016-11-03,5,8,11/23/16,5421.66,11,16767.87603,,-0.09132568310053127
twn,keny,2016-01-04,5.935660506502396,2016,1,2022-03-05T16:35:00Z,357,6681.632831,428.49182209469154,M,0.38,17,jan,kayl,2010-02-07,2.453114305,2016-01-15,6.798,8.6,13,40,2018-05-08,,1.5758010521281685,7,2016-11-03,5,8,11/23/16,4240.15,11,7592.172732,,-0.05194256077363092
tws,boyd,2016-01-04,3.780971937029432,2016,1,2022-03-05T19:30:00Z,358,12305.51497,379.7449930596867,F,0.94,41,jan,buai,2012-04-04,2.740588638,2016-01-15,14.53,10.7,13,40,2018-05-08,,0.653380924053143,7,2016-11-03,20,2,11/9/16,18833.6,2,13632.45099,,-0.10006324709549923
tws,fris,2016-01-04,6.882956878850103,2016,1,2022-03-05T16:12:00Z,359,18597.55149,683.181192411924,M,1.64,30,jan,flet,2009-02-26,1.418206708,2016-01-15,19.127,4.2,13,40,2018-05-08,,0.8929539295392954,7,2016-11-03,10,4,11/18/16,20827,6,8640.74772,,0.8846498739474427
twn,petr,2016-01-05,5.7850787132101305,2016,1,2022-03-05T17:58:00Z,360,25404.59883,467.9554832881662,F,0.8,45,jan,park,2010-04-03,2.565366188,2016-01-15,9.826,5.2,13,80,2018-05-08,,0.5953026196928636,7,2016-11-03,20,2,11/9/16,42675.1,2,36295.5195,,-0.346109056067234
tws,atom,2016-01-05,6.896646132785763,2016,1,2022-03-05T19:35:00Z,361,15719.50398,403.4023871302543,F,1.1,47,jan,arte,2009-02-21,2.795345654,2016-01-15,8.847,9.5,13,80,2018-05-08,,0.5699705933229545,7,2016-11-03,20,2,11/9/16,27579.5,2,17059.33744,,-0.09963471354432549
twn,king,2016-01-05,4.202600958247776,2016,1,2022-03-05T22:35:00Z,362,21267.17224,187.64492342597848,M,0.76,43,jan,kipp,2011-11-02,2.045174538,2016-01-15,7.53,18.6,13,40,2018-05-08,,0.6229911136320666,7,2016-11-03,20,2,11/9/16,34137.2,2,30562.06962,,-0.3329185672509586
tws,dame,2016-01-05,4.0219028062970565,2016,1,2022-03-05T22:19:00Z,363,5222.777632,414.7702313946217,F,1.12,39,jan,dixi,2012-01-07,1.869952088,2016-01-15,15.096,18.2,13,40,2018-05-08,,0.6868876381071504,7,2016-11-03,20,2,11/9/16,7603.54,2,4619.194705,,0.13245690439914456
twn,davi,2016-01-06,2.349075975359343,2016,1,2022-03-05T20:52:00Z,364,8195.828817,1006.7162601626018,F,0.5,36,jan,didg,2013-09-09,1.349760438,2016-01-15,33.822,14.4,13,40,2018-05-08,,0.7441282746160796,7,2016-11-03,10,4,11/18/16,11014,6,14987.99447,,-0.40939130959792014
tws,brav,2016-01-06,2.8035592060232717,2016,1,2022-03-05T20:30:00Z,365,6735.657958,343.5125078173859,M,0.66,26,jan,bow,2013-03-27,3.370294319,2016-01-15,8.335,9.9,13,40,2018-05-08,,1.0303314571607254,7,2016-11-03,10,4,11/18/16,6537.37,6,6739.498587,,0.005668153006938159
tws,sevi,2016-01-06,2.7707049965776864,2016,1,2022-03-05T20:03:00Z,366,1309.516938,604.529810298103,F,0.8,30,jan,sava,2013-04-08,1.735797399,2016-01-15,16.925,2,13,40,2018-05-08,,0.8929539295392954,7,2016-11-03,10,4,11/18/16,1466.5,6,1247.2701730000001,,0.04464987394744277
twn,onyx,2016-01-06,2.926762491444216,2016,1,2022-03-05T20:47:00Z,367,15996.37669,1068.6547918206456,M,0.64,33,jan,opal,2013-02-10,1.631759069,2016-01-15,32.911,14.5,13,40,2018-05-08,,0.8117762995811777,7,2016-11-03,10,4,11/18/16,19705.4,6,20949.50363,,-0.19199365308182081
gn,dais,2016-01-06,5.897330595482546,2016,1,2022-03-05T17:40:00Z,368,36495.09088,798.9386372435154,F,1.16,42,jan,daff,2010-02-21,1.98220397,2016-01-15,31.315,10.7,6,40,2018-01-26,,0.637824235385211,7,2016-11-03,20,2,11/9/16,57218.1,2,33561.69603,,0.09355098890937294
gn,ropa,2016-01-06,6.069815195071868,2016,1,2022-03-05T16:25:00Z,369,1665.541552,416.5979498055851,M,0.5,23,jan,robe,2009-12-20,3.529089665,2016-01-15,8.942,1,2,40,2018-01-16,,1.1647225167903854,7,2016-11-03,10,4,11/18/16,1429.99,6,1945.948993,,-0.07944795543308229
gn,mole,2016-01-06,2.74880219028063,2016,1,2022-03-05T22:15:00Z,370,4822.092604,385.93468834688343,F,0.76,36,jan,merl,2013-04-16,1.467488022,2016-01-15,12.966,16.9,2,40,2018-01-16,,0.7441282746160796,7,2016-11-03,10,4,11/18/16,6480.19,6,5801.53082,,-0.14939130959792013
twn,ruki,2016-01-06,4.898015058179329,2016,1,2022-03-05T23:19:00Z,371,2191.792445,409.748245092207,M,1,41,jan,rave,2011-02-21,2.770704997,2016-01-15,15.678,18.8,19,40,2018-05-16,,0.653380924053143,7,2016-11-03,20,2,11/9/16,3354.54,2,2282.450834,,-0.040063247095499195
twn,davi,2016-01-07,2.349075975359343,2016,1,2022-03-05T20:01:00Z,372,30370.92581,1225.6462398373985,F,0.7,48,jan,didg,2013-09-09,1.349760438,2016-01-15,54.903,0.3,13,40,2018-05-08,,0.5580962059620597,7,2016-11-03,20,2,11/9/16,54418.8,2,52895.57923,,-0.5265232305306774
gn,pira,2016-01-07,4.9664613278576315,2016,1,2022-03-05T19:49:00Z,373,4804.821387,344.08491418247525,M,0.42,18,jan,pinc,2011-01-27,1.35797399,2016-01-15,5.78,5.7,4,40,2018-01-25,,1.488256549232159,7,2016-11-03,5,8,11/23/16,3228.49,11,5230.203796,,-0.03631731280386282
tws,brog,2016-01-08,6.995208761122519,2016,1,2022-03-05T23:58:00Z,374,9974.371389,394.98962117280746,F,0.86,47,jan,bow,2009-01-16,2.516084873,2016-01-15,17.325,8.3,13,40,2018-05-08,,0.5699705933229545,7,2016-11-03,20,2,11/9/16,17499.8,2,13845.32295,,-0.3396347135443256
tws,blas,2016-01-08,3.9507186858316223,2016,1,2022-03-05T17:58:00Z,375,32532.48026,326.4275095404015,M,1.14,49,jan,blaz,2012-02-02,1.817932923,2016-01-15,14.927,2.6,19,40,2018-05-16,,0.546706487473038,7,2016-11-03,20,2,11/9/16,59506.3,2,35516.20487,,-0.11349553968223326
gn,stre,2016-01-11,6.86652977412731,2016,1,2022-03-05T20:12:00Z,376,38736.17403,488.0551321138211,F,1.1,32,jan,sput,2009-03-04,3.06091718,2016-01-15,14.575,8.6,2,40,2018-01-16,,0.8371443089430894,7,2016-11-03,10,4,11/18/16,46271.8,6,28621.48516,,0.29363798142647113
gn,spor,2016-01-11,2.3545516769336072,2016,1,2022-03-05T19:49:00Z,377,25258.18415,404.00807588075884,F,0.46,30,jan,spik,2013-09-07,2.168377823,2016-01-15,11.311,6,2,40,2018-01-16,,0.8929539295392954,7,2016-11-03,10,4,11/18/16,28286.1,6,41839.23134,,-0.2953501260525573
gn,renl,2016-01-11,2.7186858316221767,2016,1,2022-03-05T18:00:00Z,378,6069.552579,NA,M,0.44,29,jan,robe,2013-04-27,1.834360027,2016-01-15,NA,NA,NA,NA,NA,NA,0.9237454443509953,7,2016-11-03,10,4,11/18/16,6570.59,6,10160.61857,,-0.2899698680398775
gn,dais,2016-01-11,5.897330595482546,2016,1,2022-03-05T20:20:00Z,379,10808.08392,432.1781799108314,F,1,31,jan,daff,2010-02-21,1.98220397,2016-01-15,12.503,5.6,2,40,2018-01-16,,0.8641489640702859,7,2016-11-03,10,4,11/18/16,12507.2,6,8509.980228,,0.21918582376955886
gn,ropa,2016-01-11,6.069815195071868,2016,1,2022-03-05T19:36:00Z,380,21820.13293,387.0062330623307,M,0.44,30,jan,robe,2009-12-20,3.529089665,2016-01-15,10.835,6.9,2,40,2018-01-16,,0.8929539295392954,7,2016-11-03,10,4,11/18/16,24435.9,6,37787.14839,,-0.3153501260525573
tws,dame,2016-01-11,4.0219028062970565,2016,1,2022-03-05T19:51:00Z,381,8175.421843,230.63214092140922,F,0.52,30,jan,dixi,2012-01-07,1.869952088,2016-01-15,6.457,11.3,13,40,2018-05-08,,0.8929539295392954,7,2016-11-03,10,4,11/18/16,9155.48,6,11979.70796,,-0.23535012605255726
tws,bike,2016-01-11,6.806297056810404,2016,1,2022-03-05T17:58:00Z,382,2501.614898,2717.1695121951225,M,0.18,8,jan,bif,2009-03-26,2.264202601,2016-01-15,10.143,16.8,13,80,2018-05-08,,3.3485772357723578,7,2016-11-03,2,9,11/24/16,747.068,13,2823.944034,,-0.0363404399357234
tws,atom,2016-01-12,6.896646132785763,2016,1,2022-03-06T00:14:00Z,383,20607.16627,1086.9152339064374,F,1.62,61,jan,arte,2009-02-21,2.795345654,2016-01-15,61.875,1.7,13,40,2018-05-08,,0.43915767026522723,7,2016-11-03,20,2,11/9/16,46924.3,2,19708.39439,,0.03630096161318686
tws,tesl,2016-01-12,2.869267624914442,2016,1,2022-03-05T23:28:00Z,384,12678.95176,426.2928363245897,F,1.22,53,jan,twin,2013-03-03,1.49486653,2016-01-15,21.085,17.5,13,40,2018-05-08,,0.5054456204939408,7,2016-11-03,20,2,11/9/16,25084.7,2,13989.99429,,-0.14222269794049588
twn,kabu,2016-01-13,2.7433264887063653,2016,1,2022-03-05T16:25:00Z,385,13773.72037,714.1845528455285,F,1,38,jan,kayl,2013-04-18,1.604380561,2016-01-15,25.327,0.8,19,40,2018-05-16,,0.7049636285836542,7,2016-11-03,20,2,11/9/16,19538.2,2,13293.91836,,0.03859129189866026
twn,pam,2016-01-13,2.855578370978782,2016,1,2022-03-05T16:33:00Z,386,14418.15504,844.9725383920508,F,0.86,36,jan,park,2013-03-08,1.796030116,2016-01-15,28.388,5.1,13,40,2018-05-08,,0.7441282746160796,7,2016-11-03,10,4,11/18/16,19375.9,6,15329.63765,,-0.049391309597920166
twn,amos,2016-01-13,5.9110198494182065,2016,1,2022-03-05T17:37:00Z,387,18554.74223,1257.363175514108,M,1.58,51,jan,ambe,2010-02-16,2.650239562,2016-01-15,59.844,1.4,13,40,2018-05-08,,0.5252670173760561,7,2016-11-03,20,2,11/9/16,35324.4,2,15211.99463,,0.27230846551904364
twn,davi,2016-01-13,2.349075975359343,2016,1,2022-03-06T00:22:00Z,388,15522.71615,597.7364915572232,F,1.24,52,jan,didg,2013-09-09,1.349760438,2016-01-15,29.007,17.6,13,40,2018-05-08,,0.5151657285803627,7,2016-11-03,20,9,11/24/16,30131.5,14,16533.60369,"redo, in singlet, originally in batch 2, run 2",-0.09491522012812409
tws,tatu,2016-01-14,6.874743326488707,2016,1,2022-03-05T18:07:00Z,389,6311.806027,369.5897490279251,M,1.24,46,jan,twin,2009-03-01,2.945927447,2016-01-15,15.866,2.1,13,40,2018-05-08,,0.5823612583951927,7,2016-11-03,20,9,11/24/16,10838.3,14,5947.136946,"redo, in singlet, originally in batch 2, run 2",0.06717001127682216
tws,bong,2016-01-14,2.6995208761122518,2016,1,2022-03-05T16:30:00Z,390,1554.297934,283.6319331526649,M,0.56,36,jan,bonn,2013-05-04,1.971252567,2016-01-15,9.529,12.2,13,40,2018-05-08,,0.7441282746160796,7,2016-11-03,10,4,11/18/16,2088.75,6,2537.85551,,-0.3493913095979201
tws,burn,2016-01-14,6.877481177275839,2016,1,2022-03-05T17:30:00Z,391,15520.06949,1302.0942581300812,F,0.76,32,jan,blaz,2009-02-28,2.247775496,2016-01-15,38.885,4.6,13,40,2018-05-08,,0.8371443089430894,7,2016-11-03,10,4,11/18/16,18539.3,6,16597.71092,,-0.04636201857352895
tws,dubl,2016-01-14,6.863791923340178,2016,1,2022-03-05T16:20:00Z,392,15191.70344,523.059940872136,M,0.88,22,jan,dixi,2009-03-05,2.321697467,2016-01-15,10.739,10.2,13,40,2018-05-08,,1.2176644493717665,7,2016-11-03,10,4,11/18/16,12476.1,6,9646.385892,,0.32534575742316957
tws,peke,2016-01-14,5.04312114989733,2016,1,2022-03-05T17:54:00Z,393,9836.131067,417.5777285045578,M,0.68,33,jan,pans,2010-12-30,2.814510609,2016-01-15,12.86,4.2,13,40,2018-05-08,,0.8117762995811777,7,2016-11-03,10,4,11/18/16,12116.8,6,12124.04342,,-0.15199365308182078
gn,dean,2016-01-14,5.01574264202601,2016,1,2022-03-05T18:54:00Z,394,8594.876905,286.0019817073171,M,0.62,32,jan,desd,2011-01-09,2.302532512,2016-01-15,8.541,4.9,6,40,2018-01-26,,0.8371443089430894,7,2016-11-03,10,4,11/18/16,10266.9,6,11267.20248,,-0.186362018573529
gn,dext,2016-01-14,2.811772758384668,2016,1,2022-03-05T23:06:00Z,395,6656.422378,786.754918699187,M,0.92,40,jan,dj,2013-03-24,1.80698152,2016-01-15,29.369,0.5,2,40,2018-01-16,,0.6697154471544715,7,2016-11-03,20,9,11/24/16,9939.18,14,7350.742084,"redo, in singlet, originally in batch 2, run 2",-0.09376127526557536
gn,mend,2016-01-15,5.946611909650924,2016,1,2022-03-05T23:03:00Z,396,59010.02836,434.8036215816704,F,1,44,jan,merl,2010-02-03,2.236824093,2016-01-15,17.854,0,6,40,2018-01-26,,0.6088322246858833,7,2016-11-03,20,9,11/24/16,96923.3,14,65947.24372,"redo, in singlet, originally in batch 2, run 2",-0.11947191557649435
gn,stre,2016-01-15,6.86652977412731,2016,1,2022-03-05T23:00:00Z,397,34716.518,577.8687572590012,F,1.4,35,jan,sput,2009-03-04,3.06091718,2016-01-15,18.875,16.5,2,40,2018-01-16,,0.7653890824622532,7,2016-11-03,10,4,11/18/16,45358,6,22044.19872,,0.5164917014059835
gn,mole,2016-01-20,2.74880219028063,2016,1,2022-03-05T17:44:00Z,398,1837.769507,606.3603658536585,F,0.14,8,jan,merl,2013-04-16,1.467488022,2016-01-15,4.527,2.5,5,40,2018-01-25,,3.3485772357723578,7,2016-11-03,2,9,11/24/16,548.821,13,2667.295557,,-0.07634043993572343
gn,stel,2016-01-20,2.6913073237508556,2016,1,2022-03-05T16:35:00Z,399,1829.133526,505.7691056910569,F,0.14,8,jan,sput,2013-05-07,2.223134839,2016-01-15,3.776,4.2,5,40,2018-01-25,,3.3485772357723578,7,2016-11-03,2,9,11/24/16,546.242,13,2654.761497,,-0.07634043993572343
gn,spad,2016-01-21,5.990417522245037,2016,1,2022-03-05T19:35:00Z,400,22513.34582,691.9499999999999,F,0.9,28,jan,spik,2010-01-18,2.258726899,2016-01-15,18.081,0.1,2,40,2018-01-16,,0.9567363530778165,7,2016-11-03,10,4,11/18/16,23531.4,6,17789.90846,,0.19532659780759842
tws,bike,2016-01-22,6.806297056810404,2016,1,2022-03-05T22:23:00Z,401,18478.78862,508.9837398373984,M,0.62,21,jan,bif,2009-03-26,2.264202601,2016-01-15,9.975,7.6,14,40,2018-05-08,,1.275648470770422,7,2016-11-03,5,8,11/23/16,14485.8,11,15897.14925,,0.09005567811421744
twn,amos,2016-01-22,5.9110198494182065,2016,1,2022-03-05T23:04:00Z,402,3726.18364,529.366901535682,M,1.06,45,jan,ambe,2010-02-16,2.650239562,2016-01-15,22.231,12.6,14,40,2018-05-08,,0.5953026196928636,7,2016-11-03,20,9,11/24/16,6259.31,14,4017.806825,"redo, in singlet, originally in batch 2, run 2",-0.086109056067234
twn,allo,2016-01-25,2.7679671457905544,2016,1,2022-03-05T20:22:00Z,403,6833.972437,NA,M,1.3,41,jan,ambe,2013-04-09,3.394934976,2016-01-15,NA,NA,NA,NA,NA,NA,0.653380924053143,7,2016-11-03,20,9,11/24/16,10459.4,14,5474.341376,"redo, in singlet, originally in batch 2, run 2",0.25993675290450086
twn,safi,2016-01-25,2.8856947296372346,2016,1,2022-03-05T19:55:00Z,404,24056.66106,1157.0111219512196,F,1.46,50,jan,saph,2013-02-25,1.741273101,2016-01-15,26.994,15,14,80,2018-05-08,,0.5357723577235772,7,2016-11-03,20,9,11/24/16,44900.9,14,20925.24959,"redo, in singlet, originally in batch 2, run 2",0.17944835900100709
twn,onyx,2016-01-25,2.926762491444216,2016,1,2022-03-05T18:50:00Z,405,4007.153083,431.1628048780488,M,0.42,12,jan,opal,2013-02-10,1.631759069,2016-01-15,9.657,1.4,19,20,2018-05-16,,2.2323848238482387,7,2016-11-03,5,8,11/23/16,1795.01,11,2907.943997,,0.10867431689946874
twn,pam,2016-01-25,2.855578370978782,2016,1,2022-03-05T20:12:00Z,406,24498.19106,910.7272845528456,F,1.44,50,jan,park,2013-03-08,1.796030116,2016-01-15,21.248,6.2,14,80,2018-05-08,,0.5357723577235772,7,2016-11-03,20,9,11/24/16,45725,14,21605.26903,"redo, in singlet, originally in batch 2, run 2",0.15944835900100707
twn,keny,2016-01-25,5.935660506502396,2016,1,2022-03-05T19:40:00Z,407,9263.463882,660.3930081300813,M,0.44,20,jan,kayl,2010-02-07,2.453114305,2016-01-15,12.326,20,19,40,2018-05-16,,1.339430894308943,7,2016-11-03,5,8,11/23/16,6915.97,11,10694.70675,,-0.06531819335993864
tws,peke,2016-01-25,5.04312114989733,2016,1,2022-03-05T20:10:00Z,408,8785.673255,281.05724932249325,M,0.42,24,jan,pans,2010-12-30,2.814510609,2016-01-15,6.295,0.6,14,40,2018-05-08,,1.1161924119241193,7,2016-11-03,10,4,11/18/16,7871.11,6,12751.32009,,-0.18432546045453818
tws,bong,2016-01-25,2.6995208761122518,2016,1,2022-03-05T17:25:00Z,409,3655.248674,333.9026511134677,M,0.38,23,jan,bonn,2013-05-04,1.971252567,2016-01-15,7.167,10.4,14,40,2018-05-08,,1.1647225167903854,7,2016-11-03,10,4,11/18/16,3138.3,6,5619.262452,,-0.19944795543308227
tws,bike,2016-01-25,6.806297056810404,2016,1,2022-03-05T18:16:00Z,410,16502.45833,496.0917174796748,M,0.82,32,jan,bif,2009-03-26,2.264202601,2016-01-15,14.815,9.8,14,40,2018-05-08,,0.8371443089430894,7,2016-11-03,10,4,11/18/16,19712.8,6,16356.97236,,0.013637981426470987
tws,fris,2016-01-25,6.882956878850103,2016,1,2022-03-05T16:40:00Z,411,10992.64238,863.5310975609757,M,0.66,16,jan,flet,2009-02-26,1.418206708,2016-01-15,12.894,8.4,14,40,2018-05-08,,1.6742886178861789,7,2016-11-03,5,8,11/23/16,6565.56,11,6768.560192,,0.25234839909139706
tws,tatu,2016-01-25,6.874743326488707,2016,1,2022-03-05T19:06:00Z,412,1903.273259,342.62642276422764,M,0.06,6,jan,twin,2009-03-01,2.945927447,2016-01-15,7.674,5.4,14,10,2018-05-08,,4.464769647696477,7,2016-11-03,2,9,11/24/16,426.287,13,4834.14079,,-0.10935057134454355
tws,blas,2016-01-25,3.9507186858316223,2016,1,2022-03-05T19:17:00Z,413,6009.751296,988.9778510217535,M,0.56,37,jan,blaz,2012-02-02,1.817932923,2016-01-15,34.149,4,14,40,2018-05-08,,0.7240166996264558,7,2016-11-03,20,9,11/24/16,8300.57,14,10085.28896,"redo, in singlet, originally in batch 2, run 2",-0.3753581127670279
gn,dean,2016-01-26,5.01574264202601,2016,1,2022-03-05T19:50:00Z,414,6014.660854,507.3049864498645,M,0.54,30,jan,desd,2011-01-09,2.302532512,2016-01-15,14.203,6.1,2,40,2018-01-16,,0.8929539295392954,7,2016-11-03,10,4,11/18/16,6735.69,6,8487.050528,,-0.21535012605255724
gn,dais,2016-01-26,5.897330595482546,2016,1,2022-03-05T20:35:00Z,415,NA,NA,F,2.14,49,jan,daff,2010-02-21,1.98220397,2016-01-15,NA,NA,NA,NA,NA,NA,0.546706487473038,7,2016-11-03,20,9,11/24/16,NA,14,NA,"redo, in singlet, originally in batch 2, run 2",0.8865044603177671
gn,ting,2016-01-26,4.991101984941821,2016,1,2022-03-05T20:40:00Z,416,15671.37298,1814.818555714969,M,0.28,17,jan,tang,2011-01-18,2.704996578,2016-01-15,28.792,1.7,4,40,2018-01-25,,1.5758010521281685,7,2016-11-03,5,8,11/23/16,9945.02,11,24166.62961,,-0.15194256077363094
